listen_id,usr_ref_id,trk_ref_id,timestamp,track_id,artist_name,Genre,length_in_ms,internal_db_id,user_id,User Age Group,subscription_tier,sys_user_hash
521,115,127,2025-01-30 03:44:47,127,Artist_27,Rock,199459,905497,115,18-24,Free,usr_9661
522,164,145,2025-01-10 10:34:00,145,Artist_45,Rock,147192,844699,164,18-24,Free,usr_2539
523,36,106,2025-04-15 20:46:44,106,Artist_6,Jazz,258429,174460,36,55+,Premium,usr_9924
524,26,115,2025-05-02 05:16:26,115,Artist_15,Jazz,188450,331915,26,35-44,Premium,usr_7589
525,43,115,2025-04-02 00:32:36,115,Artist_15,Jazz,188450,331915,43,45-54,Free,usr_7672
526,27,132,2025-04-10 16:34:53,132,Artist_32,Jazz,179163,416837,27,35-44,Free,usr_6865
527,69,103,2025-05-23 17:34:23,103,Artist_3,Hip-Hop,157841,989465,69,45-54,Free,usr_7933
528,148,103,2025-03-14 18:07:38,103,Artist_3,Hip-Hop,157841,989465,148,35-44,Free,usr_9162
529,11,138,2025-06-26 11:55:59,138,Artist_38,Electronic,206900,338067,11,45-54,Premium,usr_4261
530,74,139,2025-03-15 22:49:27,139,Artist_39,Jazz,246020,585008,74,25-34,Free,usr_6909
531,104,116,2025-03-16 01:12:01,116,Artist_16,Classical,272424,827952,104,25-34,Free,usr_6320
532,38,136,2025-01-28 03:18:37,136,Artist_36,Electronic,125486,535564,38,55+,Free,usr_9661
533,134,138,2025-05-23 03:23:20,138,Artist_38,Electronic,206900,338067,134,55+,Free,usr_3456
534,200,128,2025-03-19 06:57:27,128,Artist_28,Classical,267851,617313,200,45-54,Free,usr_5484
535,23,135,2025-05-16 22:40:11,135,Artist_35,Rock,174098,113807,23,45-54,Free,usr_7763
536,47,137,2025-01-04 14:41:49,137,Artist_37,Hip-Hop,259407,257504,47,25-34,Premium,usr_5636
537,90,138,2025-05-27 06:32:02,138,Artist_38,Electronic,206900,338067,90,35-44,Free,usr_5324
538,46,149,2025-03-15 08:57:40,149,Artist_49,Pop,272617,334677,46,18-24,Premium,usr_2074
539,107,136,2025-02-01 14:08:18,136,Artist_36,Electronic,125486,535564,107,35-44,Premium,usr_7405
540,140,134,2025-03-25 04:45:25,134,Artist_34,Electronic,283379,128295,140,55+,Free,usr_7267
541,141,106,2025-04-30 17:02:24,106,Artist_6,Jazz,258429,174460,141,18-24,Free,usr_6350
542,104,126,2025-02-02 01:44:12,126,Artist_26,Rock,298352,319930,104,25-34,Free,usr_6320
543,190,127,2025-04-14 13:08:42,127,Artist_27,Rock,199459,905497,190,35-44,Free,usr_5420
544,111,121,2025-03-17 14:11:57,121,Artist_21,Hip-Hop,298031,277804,111,18-24,Free,usr_6186
545,104,113,2025-06-23 21:05:15,113,Artist_13,Electronic,294358,254697,104,25-34,Free,usr_6320
546,60,106,2025-05-31 21:00:24,106,Artist_6,Jazz,258429,174460,60,25-34,Free,usr_1485
547,171,136,2025-03-20 20:12:26,136,Artist_36,Electronic,125486,535564,171,18-24,Free,usr_2787
548,100,121,2025-02-13 01:19:10,121,Artist_21,Hip-Hop,298031,277804,100,18-24,Free,usr_8738
549,68,104,2025-01-22 01:03:50,104,Artist_4,Hip-Hop,190640,633636,68,25-34,Premium,usr_3101
550,133,101,2025-02-27 03:48:06,101,Artist_1,Pop,205999,897606,133,45-54,Free,usr_2037
551,120,126,2025-06-11 18:01:11,126,Artist_26,Rock,298352,319930,120,25-34,Premium,usr_1888
552,37,120,2025-03-03 02:05:46,120,Artist_20,Rock,292627,383821,37,35-44,Premium,usr_8906
553,72,137,2025-03-10 12:30:59,137,Artist_37,Hip-Hop,259407,257504,72,55+,Free,usr_1558
554,127,114,2025-01-19 03:27:31,114,Artist_14,Electronic,232856,313945,127,55+,Premium,usr_2503
555,106,120,2025-04-05 17:08:54,120,Artist_20,Rock,292627,383821,106,55+,Free,usr_6758
556,92,109,2025-03-11 15:24:41,109,Artist_9,Pop,164811,631089,92,18-24,Free,usr_8610
557,31,122,2025-03-31 09:40:35,122,Artist_22,Pop,251800,805703,31,35-44,Free,usr_2835
558,122,138,2025-02-14 18:31:15,138,Artist_38,Electronic,206900,338067,122,45-54,Free,usr_4391
559,137,104,2025-02-08 17:06:43,104,Artist_4,Hip-Hop,190640,633636,137,45-54,Premium,usr_4898
560,51,100,2025-02-06 06:11:13,100,Artist_0,Pop,203042,645977,51,45-54,Free,usr_3428
561,29,112,2025-06-10 14:17:58,112,Artist_12,Jazz,191180,279208,29,45-54,Premium,usr_7717
562,40,120,2025-01-24 23:31:12,120,Artist_20,Rock,292627,383821,40,25-34,Premium,usr_2733
563,41,125,2025-01-07 16:19:42,125,Artist_25,Rock,159954,455249,41,45-54,Premium,usr_7089
564,11,149,2025-05-06 08:58:45,149,Artist_49,Pop,272617,334677,11,45-54,Premium,usr_4261
565,151,144,2025-06-21 15:23:31,144,Artist_44,Jazz,180566,266981,151,18-24,Free,usr_8457
566,1,120,2025-03-16 10:09:26,120,Artist_20,Rock,292627,383821,1,45-54,Premium,usr_1392
567,46,117,2025-01-26 06:58:40,117,Artist_17,Rock,231888,308124,46,18-24,Premium,usr_2074
568,101,136,2025-04-14 05:16:24,136,Artist_36,Electronic,125486,535564,101,45-54,Free,usr_7366
569,149,144,2025-05-27 20:53:52,144,Artist_44,Jazz,180566,266981,149,25-34,Free,usr_3805
570,90,131,2025-03-17 10:16:56,131,Artist_31,Pop,286342,619332,90,35-44,Free,usr_5324
571,110,135,2025-01-14 23:59:02,135,Artist_35,Rock,174098,113807,110,35-44,Free,usr_3029
572,164,116,2025-06-11 12:02:05,116,Artist_16,Classical,272424,827952,164,18-24,Free,usr_2539
573,182,134,2025-04-04 23:12:53,134,Artist_34,Electronic,283379,128295,182,35-44,Free,usr_3772
574,57,148,2025-06-27 14:59:11,148,Artist_48,Hip-Hop,209780,348683,57,45-54,Free,usr_6839
575,1,110,2025-01-21 03:01:47,110,Artist_10,Rock,287280,727438,1,45-54,Premium,usr_1392
576,63,120,2025-01-15 10:22:51,120,Artist_20,Rock,292627,383821,63,55+,Free,usr_5972
577,182,125,2025-03-19 18:43:53,125,Artist_25,Rock,159954,455249,182,35-44,Free,usr_3772
578,55,103,2025-06-27 00:19:47,103,Artist_3,Hip-Hop,157841,989465,55,35-44,Free,usr_8276
579,115,133,2025-05-14 18:37:33,133,Artist_33,Rock,171934,389106,115,18-24,Free,usr_9661
580,168,147,2025-04-05 14:53:26,147,Artist_47,Pop,204076,303196,168,35-44,Free,usr_4998
581,143,117,2025-04-13 05:29:25,117,Artist_17,Rock,231888,308124,143,45-54,Free,usr_5054
582,149,139,2025-01-09 00:23:37,139,Artist_39,Jazz,246020,585008,149,25-34,Free,usr_3805
583,175,134,2025-05-08 01:41:30,134,Artist_34,Electronic,283379,128295,175,45-54,Free,usr_6803
584,53,140,2025-04-08 22:01:48,140,Artist_40,Pop,222795,792440,53,45-54,Free,usr_7712
585,137,128,2025-04-15 17:15:51,128,Artist_28,Classical,267851,617313,137,45-54,Premium,usr_4898
586,180,128,2025-05-09 09:35:51,128,Artist_28,Classical,267851,617313,180,18-24,Premium,usr_3665
587,57,137,2025-03-21 09:32:42,137,Artist_37,Hip-Hop,259407,257504,57,45-54,Free,usr_6839
588,117,141,2025-05-13 22:43:06,141,Artist_41,Electronic,262202,494540,117,25-34,Free,usr_7930
589,154,120,2025-04-14 13:35:57,120,Artist_20,Rock,292627,383821,154,18-24,Free,usr_1118
590,169,141,2025-04-13 19:38:09,141,Artist_41,Electronic,262202,494540,169,18-24,Free,usr_8073
591,35,112,2025-02-03 08:15:58,112,Artist_12,Jazz,191180,279208,35,35-44,Premium,usr_1732
592,63,148,2025-04-19 12:58:22,148,Artist_48,Hip-Hop,209780,348683,63,55+,Free,usr_5972
593,25,140,2025-05-21 21:11:40,140,Artist_40,Pop,222795,792440,25,18-24,Free,usr_2036
594,90,116,2025-01-18 23:54:19,116,Artist_16,Classical,272424,827952,90,35-44,Free,usr_5324
595,75,108,2025-03-04 11:52:13,108,Artist_8,Pop,181476,189930,75,55+,Free,usr_5856
596,38,140,2025-06-02 14:58:38,140,Artist_40,Pop,222795,792440,38,55+,Free,usr_9661
597,130,100,2025-02-22 00:24:26,100,Artist_0,Pop,203042,645977,130,55+,Free,usr_1021
598,135,101,2025-01-22 14:28:59,101,Artist_1,Pop,205999,897606,135,35-44,Premium,usr_5057
599,162,147,2025-02-04 16:40:03,147,Artist_47,Pop,204076,303196,162,18-24,Premium,usr_8989
600,91,128,2025-03-25 12:56:40,128,Artist_28,Classical,267851,617313,91,35-44,Free,usr_8642
601,17,132,2025-02-21 19:54:38,132,Artist_32,Jazz,179163,416837,17,45-54,Free,usr_9933
602,128,109,2025-01-19 03:06:48,109,Artist_9,Pop,164811,631089,128,45-54,Premium,usr_2800
603,171,149,2025-06-28 05:20:39,149,Artist_49,Pop,272617,334677,171,18-24,Free,usr_2787
604,187,139,2025-01-07 00:12:26,139,Artist_39,Jazz,246020,585008,187,55+,Free,usr_9557
605,108,120,2025-01-14 15:26:32,120,Artist_20,Rock,292627,383821,108,45-54,Free,usr_8905
606,179,127,2025-04-24 02:03:56,127,Artist_27,Rock,199459,905497,179,55+,Premium,usr_2245
607,182,110,2025-04-14 00:34:33,110,Artist_10,Rock,287280,727438,182,35-44,Free,usr_3772
608,152,133,2025-02-10 21:28:35,133,Artist_33,Rock,171934,389106,152,18-24,Free,usr_8725
609,25,107,2025-03-05 16:24:12,107,Artist_7,Hip-Hop,283551,464778,25,18-24,Free,usr_2036
610,199,121,2025-06-10 12:53:50,121,Artist_21,Hip-Hop,298031,277804,199,55+,Free,usr_7729
611,180,107,2025-05-16 05:01:12,107,Artist_7,Hip-Hop,283551,464778,180,18-24,Premium,usr_3665
612,198,148,2025-04-04 17:28:18,148,Artist_48,Hip-Hop,209780,348683,198,18-24,Premium,usr_5062
613,88,114,2025-05-19 07:55:09,114,Artist_14,Electronic,232856,313945,88,18-24,Premium,usr_3196
614,161,116,2025-06-17 08:30:45,116,Artist_16,Classical,272424,827952,161,35-44,Free,usr_5577
615,177,122,2025-03-28 14:58:37,122,Artist_22,Pop,251800,805703,177,35-44,Free,usr_5137
616,29,123,2025-06-27 00:57:35,123,Artist_23,Rock,239180,139081,29,45-54,Premium,usr_7717
617,63,144,2025-06-10 20:58:13,144,Artist_44,Jazz,180566,266981,63,55+,Free,usr_5972
618,150,118,2025-04-20 09:24:04,118,Artist_18,Electronic,230448,537477,150,45-54,Premium,usr_7777
619,154,104,2025-06-13 16:41:54,104,Artist_4,Hip-Hop,190640,633636,154,18-24,Free,usr_1118
620,156,131,2025-02-08 14:38:08,131,Artist_31,Pop,286342,619332,156,18-24,Free,usr_9189
621,114,143,2025-04-13 11:37:08,143,Artist_43,Pop,238324,617923,114,35-44,Free,usr_7778
622,49,100,2025-02-14 16:19:11,100,Artist_0,Pop,203042,645977,49,25-34,Free,usr_4520
623,199,122,2025-01-27 19:32:20,122,Artist_22,Pop,251800,805703,199,55+,Free,usr_7729
624,81,136,2025-02-15 03:34:57,136,Artist_36,Electronic,125486,535564,81,55+,Free,usr_2941
625,84,107,2025-05-26 11:01:43,107,Artist_7,Hip-Hop,283551,464778,84,55+,Premium,usr_7355
626,105,112,2025-02-28 23:24:58,112,Artist_12,Jazz,191180,279208,105,18-24,Premium,usr_8813
627,177,107,2025-01-21 07:41:48,107,Artist_7,Hip-Hop,283551,464778,177,35-44,Free,usr_5137
628,148,122,2025-01-20 02:06:30,122,Artist_22,Pop,251800,805703,148,35-44,Free,usr_9162
629,118,142,2025-04-14 22:01:22,142,Artist_42,Electronic,207508,977699,118,35-44,Free,usr_1145
630,86,100,2025-04-13 04:39:56,100,Artist_0,Pop,203042,645977,86,18-24,Free,usr_3170
631,63,144,2025-03-16 11:41:43,144,Artist_44,Jazz,180566,266981,63,55+,Free,usr_5972
632,189,123,2025-05-04 19:58:27,123,Artist_23,Rock,239180,139081,189,18-24,Premium,usr_4874
633,104,134,2025-05-20 09:06:06,134,Artist_34,Electronic,283379,128295,104,25-34,Free,usr_6320
634,49,123,2025-03-25 14:32:12,123,Artist_23,Rock,239180,139081,49,25-34,Free,usr_4520
635,71,116,2025-01-28 02:41:29,116,Artist_16,Classical,272424,827952,71,18-24,Free,usr_1214
636,1,104,2025-05-25 01:46:42,104,Artist_4,Hip-Hop,190640,633636,1,45-54,Premium,usr_1392
637,141,119,2025-06-01 14:27:19,119,Artist_19,Hip-Hop,134397,625830,141,18-24,Free,usr_6350
638,179,120,2025-06-18 10:39:33,120,Artist_20,Rock,292627,383821,179,55+,Premium,usr_2245
639,123,139,2025-01-01 01:20:29,139,Artist_39,Jazz,246020,585008,123,55+,Free,usr_6487
640,184,130,2025-02-22 20:37:26,130,Artist_30,Hip-Hop,288011,712380,184,25-34,Free,usr_8467
641,62,145,2025-01-23 10:33:27,145,Artist_45,Rock,147192,844699,62,45-54,Free,usr_1695
642,32,135,2025-01-13 00:12:12,135,Artist_35,Rock,174098,113807,32,45-54,Premium,usr_1040
643,158,110,2025-02-21 07:59:12,110,Artist_10,Rock,287280,727438,158,55+,Free,usr_4540
644,29,114,2025-06-03 15:57:39,114,Artist_14,Electronic,232856,313945,29,45-54,Premium,usr_7717
645,49,118,2025-01-07 07:29:41,118,Artist_18,Electronic,230448,537477,49,25-34,Free,usr_4520
646,173,106,2025-03-08 09:23:14,106,Artist_6,Jazz,258429,174460,173,25-34,Free,usr_6438
647,30,127,2025-05-31 22:23:50,127,Artist_27,Rock,199459,905497,30,45-54,Premium,usr_8898
648,144,142,2025-04-21 19:58:55,142,Artist_42,Electronic,207508,977699,144,45-54,Free,usr_2679
649,168,104,2025-01-03 05:52:30,104,Artist_4,Hip-Hop,190640,633636,168,35-44,Free,usr_4998
650,19,104,2025-04-10 00:02:11,104,Artist_4,Hip-Hop,190640,633636,19,18-24,Free,usr_2181
651,18,129,2025-05-04 08:23:27,129,Artist_29,Rock,275538,314532,18,55+,Premium,usr_4111
652,1,131,2025-05-11 14:02:12,131,Artist_31,Pop,286342,619332,1,45-54,Premium,usr_1392
653,78,107,2025-03-18 12:09:41,107,Artist_7,Hip-Hop,283551,464778,78,45-54,Free,usr_4849
654,115,109,2025-06-17 16:29:37,109,Artist_9,Pop,164811,631089,115,18-24,Free,usr_9661
655,175,137,2025-04-29 10:10:31,137,Artist_37,Hip-Hop,259407,257504,175,45-54,Free,usr_6803
656,194,146,2025-02-02 12:25:29,146,Artist_46,Electronic,121062,119870,194,25-34,Premium,usr_9614
657,113,131,2025-05-18 03:38:21,131,Artist_31,Pop,286342,619332,113,55+,Free,usr_7684
658,114,147,2025-03-09 16:04:40,147,Artist_47,Pop,204076,303196,114,35-44,Free,usr_7778
659,166,127,2025-04-04 17:05:14,127,Artist_27,Rock,199459,905497,166,25-34,Free,usr_7985
660,179,116,2025-01-06 20:42:49,116,Artist_16,Classical,272424,827952,179,55+,Premium,usr_2245
661,63,130,2025-03-09 08:20:30,130,Artist_30,Hip-Hop,288011,712380,63,55+,Free,usr_5972
662,132,107,2025-05-21 06:43:43,107,Artist_7,Hip-Hop,283551,464778,132,55+,Free,usr_3383
663,129,139,2025-05-09 11:17:41,139,Artist_39,Jazz,246020,585008,129,55+,Premium,usr_2911
664,8,124,2025-04-07 14:43:27,124,Artist_24,Electronic,186234,818216,8,35-44,Premium,usr_1755
665,157,108,2025-04-30 07:30:55,108,Artist_8,Pop,181476,189930,157,45-54,Premium,usr_5451
666,55,101,2025-03-21 06:39:17,101,Artist_1,Pop,205999,897606,55,35-44,Free,usr_8276
667,103,114,2025-04-22 07:00:16,114,Artist_14,Electronic,232856,313945,103,45-54,Free,usr_9841
668,131,149,2025-03-13 00:55:51,149,Artist_49,Pop,272617,334677,131,35-44,Free,usr_4710
669,32,102,2025-06-17 04:38:04,102,Artist_2,Electronic,137955,450605,32,45-54,Premium,usr_1040
670,10,148,2025-02-23 18:59:25,148,Artist_48,Hip-Hop,209780,348683,10,55+,Free,usr_7265
671,110,135,2025-03-20 12:21:03,135,Artist_35,Rock,174098,113807,110,35-44,Free,usr_3029
672,162,103,2025-01-24 00:51:07,103,Artist_3,Hip-Hop,157841,989465,162,18-24,Premium,usr_8989
673,124,113,2025-06-23 07:25:09,113,Artist_13,Electronic,294358,254697,124,35-44,Free,usr_7638
674,87,140,2025-04-14 19:40:40,140,Artist_40,Pop,222795,792440,87,18-24,Free,usr_9681
675,55,140,2025-06-08 19:58:48,140,Artist_40,Pop,222795,792440,55,35-44,Free,usr_8276
676,32,124,2025-04-26 06:52:06,124,Artist_24,Electronic,186234,818216,32,45-54,Premium,usr_1040
677,178,149,2025-06-13 15:07:43,149,Artist_49,Pop,272617,334677,178,18-24,Free,usr_7472
678,135,109,2025-06-15 22:22:07,109,Artist_9,Pop,164811,631089,135,35-44,Premium,usr_5057
679,93,120,2025-04-09 03:07:04,120,Artist_20,Rock,292627,383821,93,35-44,Free,usr_6302
680,8,135,2025-06-23 20:28:06,135,Artist_35,Rock,174098,113807,8,35-44,Premium,usr_1755
681,65,111,2025-01-11 08:22:31,111,Artist_11,Hip-Hop,271222,827627,65,25-34,Free,usr_1471
682,57,126,2025-01-23 05:23:57,126,Artist_26,Rock,298352,319930,57,45-54,Free,usr_6839
683,67,139,2025-03-15 09:23:51,139,Artist_39,Jazz,246020,585008,67,25-34,Free,usr_8423
684,187,101,2025-04-29 20:54:50,101,Artist_1,Pop,205999,897606,187,55+,Free,usr_9557
685,72,112,2025-05-09 11:47:47,112,Artist_12,Jazz,191180,279208,72,55+,Free,usr_1558
686,54,131,2025-04-22 22:58:21,131,Artist_31,Pop,286342,619332,54,55+,Free,usr_3069
687,67,130,2025-04-05 05:42:07,130,Artist_30,Hip-Hop,288011,712380,67,25-34,Free,usr_8423
688,51,115,2025-01-12 06:42:44,115,Artist_15,Jazz,188450,331915,51,45-54,Free,usr_3428
689,97,131,2025-02-07 10:30:07,131,Artist_31,Pop,286342,619332,97,55+,Premium,usr_1639
690,92,131,2025-04-10 20:12:23,131,Artist_31,Pop,286342,619332,92,18-24,Free,usr_8610
691,8,133,2025-03-11 10:15:51,133,Artist_33,Rock,171934,389106,8,35-44,Premium,usr_1755
692,162,110,2025-06-18 17:32:35,110,Artist_10,Rock,287280,727438,162,18-24,Premium,usr_8989
693,35,109,2025-05-05 22:58:33,109,Artist_9,Pop,164811,631089,35,35-44,Premium,usr_1732
694,96,114,2025-03-15 20:15:25,114,Artist_14,Electronic,232856,313945,96,35-44,Premium,usr_3625
695,88,116,2025-04-08 18:38:25,116,Artist_16,Classical,272424,827952,88,18-24,Premium,usr_3196
696,78,139,2025-03-12 07:36:11,139,Artist_39,Jazz,246020,585008,78,45-54,Free,usr_4849
697,32,117,2025-05-14 01:05:52,117,Artist_17,Rock,231888,308124,32,45-54,Premium,usr_1040
698,120,108,2025-06-29 09:49:17,108,Artist_8,Pop,181476,189930,120,25-34,Premium,usr_1888
699,46,124,2025-04-18 16:37:38,124,Artist_24,Electronic,186234,818216,46,18-24,Premium,usr_2074
700,144,139,2025-06-26 17:15:25,139,Artist_39,Jazz,246020,585008,144,45-54,Free,usr_2679
701,196,113,2025-06-15 10:11:03,113,Artist_13,Electronic,294358,254697,196,35-44,Premium,usr_3510
702,165,124,2025-02-01 21:51:21,124,Artist_24,Electronic,186234,818216,165,35-44,Free,usr_1403
703,182,149,2025-03-06 06:04:02,149,Artist_49,Pop,272617,334677,182,35-44,Free,usr_3772
704,142,121,2025-04-28 13:56:04,121,Artist_21,Hip-Hop,298031,277804,142,55+,Free,usr_8138
705,55,129,2025-03-14 18:25:29,129,Artist_29,Rock,275538,314532,55,35-44,Free,usr_8276
706,176,119,2025-03-23 04:58:53,119,Artist_19,Hip-Hop,134397,625830,176,25-34,Premium,usr_4043
707,7,120,2025-04-09 05:00:43,120,Artist_20,Rock,292627,383821,7,35-44,Free,usr_4825
708,74,143,2025-01-09 10:56:27,143,Artist_43,Pop,238324,617923,74,25-34,Free,usr_6909
709,7,131,2025-05-27 09:23:04,131,Artist_31,Pop,286342,619332,7,35-44,Free,usr_4825
710,161,145,2025-05-10 18:49:12,145,Artist_45,Rock,147192,844699,161,35-44,Free,usr_5577
711,151,148,2025-01-22 21:33:02,148,Artist_48,Hip-Hop,209780,348683,151,18-24,Free,usr_8457
712,85,120,2025-05-26 07:52:55,120,Artist_20,Rock,292627,383821,85,18-24,Free,usr_4591
713,147,134,2025-02-21 10:52:57,134,Artist_34,Electronic,283379,128295,147,45-54,Free,usr_8776
714,112,131,2025-02-09 23:56:52,131,Artist_31,Pop,286342,619332,112,35-44,Free,usr_7097
715,125,129,2025-06-28 03:46:01,129,Artist_29,Rock,275538,314532,125,18-24,Free,usr_3786
716,147,138,2025-05-07 18:04:51,138,Artist_38,Electronic,206900,338067,147,45-54,Free,usr_8776
717,36,148,2025-04-12 15:49:15,148,Artist_48,Hip-Hop,209780,348683,36,55+,Premium,usr_9924
718,29,111,2025-04-13 23:43:02,111,Artist_11,Hip-Hop,271222,827627,29,45-54,Premium,usr_7717
719,188,140,2025-06-01 00:11:24,140,Artist_40,Pop,222795,792440,188,18-24,Free,usr_3666
720,82,146,2025-05-29 18:02:26,146,Artist_46,Electronic,121062,119870,82,18-24,Premium,usr_8395
721,2,117,2025-03-15 08:52:49,117,Artist_17,Rock,231888,308124,2,55+,Free,usr_2144
722,129,120,2025-06-10 04:47:41,120,Artist_20,Rock,292627,383821,129,55+,Premium,usr_2911
723,47,112,2025-03-14 20:06:26,112,Artist_12,Jazz,191180,279208,47,25-34,Premium,usr_5636
724,197,120,2025-01-20 06:11:53,120,Artist_20,Rock,292627,383821,197,35-44,Free,usr_4601
725,148,107,2025-06-01 20:25:25,107,Artist_7,Hip-Hop,283551,464778,148,35-44,Free,usr_9162
726,11,145,2025-04-30 00:43:37,145,Artist_45,Rock,147192,844699,11,45-54,Premium,usr_4261
727,130,139,2025-04-02 10:28:52,139,Artist_39,Jazz,246020,585008,130,55+,Free,usr_1021
728,195,145,2025-01-04 03:32:32,145,Artist_45,Rock,147192,844699,195,45-54,Premium,usr_6709
729,119,106,2025-02-04 15:21:35,106,Artist_6,Jazz,258429,174460,119,18-24,Free,usr_3738
730,140,122,2025-05-14 06:23:21,122,Artist_22,Pop,251800,805703,140,55+,Free,usr_7267
731,20,143,2025-04-12 13:50:06,143,Artist_43,Pop,238324,617923,20,45-54,Premium,usr_9604
732,5,131,2025-06-03 11:27:42,131,Artist_31,Pop,286342,619332,5,55+,Free,usr_3886
733,37,110,2025-05-21 03:03:52,110,Artist_10,Rock,287280,727438,37,35-44,Premium,usr_8906
734,166,121,2025-02-08 20:02:42,121,Artist_21,Hip-Hop,298031,277804,166,25-34,Free,usr_7985
735,137,121,2025-01-15 22:24:53,121,Artist_21,Hip-Hop,298031,277804,137,45-54,Premium,usr_4898
736,53,142,2025-01-13 04:35:19,142,Artist_42,Electronic,207508,977699,53,45-54,Free,usr_7712
737,172,124,2025-01-04 13:16:09,124,Artist_24,Electronic,186234,818216,172,18-24,Free,usr_2024
738,99,121,2025-06-10 16:26:25,121,Artist_21,Hip-Hop,298031,277804,99,25-34,Free,usr_9169
739,86,127,2025-03-19 00:46:40,127,Artist_27,Rock,199459,905497,86,18-24,Free,usr_3170
740,108,128,2025-03-11 17:49:44,128,Artist_28,Classical,267851,617313,108,45-54,Free,usr_8905
741,24,112,2025-03-19 13:39:59,112,Artist_12,Jazz,191180,279208,24,18-24,Free,usr_3240
742,81,117,2025-06-12 03:08:04,117,Artist_17,Rock,231888,308124,81,55+,Free,usr_2941
743,158,101,2025-05-28 21:45:57,101,Artist_1,Pop,205999,897606,158,55+,Free,usr_4540
744,120,128,2025-06-11 14:14:26,128,Artist_28,Classical,267851,617313,120,25-34,Premium,usr_1888
745,59,120,2025-05-11 22:16:48,120,Artist_20,Rock,292627,383821,59,45-54,Premium,usr_3043
746,128,114,2025-03-19 00:06:30,114,Artist_14,Electronic,232856,313945,128,45-54,Premium,usr_2800
747,114,126,2025-04-26 10:29:26,126,Artist_26,Rock,298352,319930,114,35-44,Free,usr_7778
748,115,149,2025-02-25 23:45:46,149,Artist_49,Pop,272617,334677,115,18-24,Free,usr_9661
749,14,130,2025-06-29 00:24:57,130,Artist_30,Hip-Hop,288011,712380,14,25-34,Free,usr_2230
750,9,114,2025-04-04 21:01:33,114,Artist_14,Electronic,232856,313945,9,35-44,Free,usr_8207
751,40,122,2025-02-24 15:24:22,122,Artist_22,Pop,251800,805703,40,25-34,Premium,usr_2733
752,194,123,2025-03-19 04:47:44,123,Artist_23,Rock,239180,139081,194,25-34,Premium,usr_9614
753,25,143,2025-04-07 20:51:54,143,Artist_43,Pop,238324,617923,25,18-24,Free,usr_2036
754,103,112,2025-03-30 20:53:33,112,Artist_12,Jazz,191180,279208,103,45-54,Free,usr_9841
755,22,121,2025-01-05 03:56:37,121,Artist_21,Hip-Hop,298031,277804,22,55+,Free,usr_9024
756,4,142,2025-01-30 17:05:16,142,Artist_42,Electronic,207508,977699,4,55+,Premium,usr_1703
757,154,136,2025-06-17 04:55:03,136,Artist_36,Electronic,125486,535564,154,18-24,Free,usr_1118
758,186,132,2025-05-01 06:38:09,132,Artist_32,Jazz,179163,416837,186,45-54,Premium,usr_7944
759,29,102,2025-03-04 12:02:52,102,Artist_2,Electronic,137955,450605,29,45-54,Premium,usr_7717
760,109,118,2025-05-02 23:49:54,118,Artist_18,Electronic,230448,537477,109,35-44,Free,usr_7214
761,98,122,2025-06-13 00:46:43,122,Artist_22,Pop,251800,805703,98,25-34,Free,usr_9482
762,37,128,2025-05-15 15:12:44,128,Artist_28,Classical,267851,617313,37,35-44,Premium,usr_8906
763,75,129,2025-02-12 14:13:56,129,Artist_29,Rock,275538,314532,75,55+,Free,usr_5856
764,70,138,2025-06-14 07:07:14,138,Artist_38,Electronic,206900,338067,70,45-54,Free,usr_8092
765,146,143,2025-02-11 13:16:11,143,Artist_43,Pop,238324,617923,146,45-54,Premium,usr_6533
766,128,146,2025-01-31 02:51:25,146,Artist_46,Electronic,121062,119870,128,45-54,Premium,usr_2800
767,85,124,2025-06-14 22:19:17,124,Artist_24,Electronic,186234,818216,85,18-24,Free,usr_4591
768,42,136,2025-04-25 02:18:21,136,Artist_36,Electronic,125486,535564,42,18-24,Premium,usr_6892
769,100,146,2025-05-22 07:41:11,146,Artist_46,Electronic,121062,119870,100,18-24,Free,usr_8738
770,41,107,2025-03-07 19:26:37,107,Artist_7,Hip-Hop,283551,464778,41,45-54,Premium,usr_7089
771,166,141,2025-02-12 16:28:06,141,Artist_41,Electronic,262202,494540,166,25-34,Free,usr_7985
772,34,115,2025-05-31 08:55:03,115,Artist_15,Jazz,188450,331915,34,18-24,Free,usr_4366
773,17,107,2025-05-16 16:23:14,107,Artist_7,Hip-Hop,283551,464778,17,45-54,Free,usr_9933
774,165,100,2025-01-12 19:26:02,100,Artist_0,Pop,203042,645977,165,35-44,Free,usr_1403
775,153,143,2025-02-11 21:59:41,143,Artist_43,Pop,238324,617923,153,18-24,Free,usr_4524
776,122,104,2025-04-28 00:43:56,104,Artist_4,Hip-Hop,190640,633636,122,45-54,Free,usr_4391
777,76,102,2025-01-05 01:44:35,102,Artist_2,Electronic,137955,450605,76,25-34,Free,usr_4531
778,87,100,2025-05-26 21:57:10,100,Artist_0,Pop,203042,645977,87,18-24,Free,usr_9681
779,117,103,2025-05-17 02:25:55,103,Artist_3,Hip-Hop,157841,989465,117,25-34,Free,usr_7930
780,106,139,2025-01-31 04:04:18,139,Artist_39,Jazz,246020,585008,106,55+,Free,usr_6758
781,86,134,2025-05-19 03:17:27,134,Artist_34,Electronic,283379,128295,86,18-24,Free,usr_3170
